collection_slug,identifier,event_type,order_hash,chain,protocol_address,closing_date,closing_date_iso,quantity,seller,buyer,payment_quantity,payment_token,payment_decimals,payment_symbol,payment_symbol_amount,transaction_hash,event_timestamp,event_timestamp_iso
pudgypenguins,3843,sale,,ethereum,,1730114219,2024-10-28T11:16:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1ea27bce786a81022dfc156059771e8d3279a9a6,8830000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.83,0x3ded2c3550d4ad849394d10a56126d907e411b1e7e2824936827534a1658ad0d,1730114219,2024-10-28 11:16:59+00:00
pudgypenguins,4010,sale,,ethereum,,1743414311,2025-03-31T09:45:11+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9800000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.8,0xb86edd8eae1843ac3ff44c7e09e166f8d283603dda8b399593fe37238247eb09,1743414311,2025-03-31 09:45:11+00:00
pudgypenguins,4010,sale,,ethereum,,1738060955,2025-01-28T10:42:35+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x9c731c50fb63ee893121245b58816e212f64df6e,11360000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,11.36,0x92b0dcb510b3279e8c226af7eaeab5ea78ca216c03b5d9e017de1d9b96d797a6,1738060955,2025-01-28 10:42:35+00:00
pudgypenguins,4010,sale,,ethereum,,1738003367,2025-01-27T18:42:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xff53e1da7b67ae676d7742f858aab5bd4bc937f6,14400000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,14.4,0x984c8a657504384239ecde337b752e3717135692dfc1b2153d836ffd8d14a27f,1738003367,2025-01-27 18:42:47+00:00
pudgypenguins,4010,sale,,ethereum,,1737763247,2025-01-25T00:00:47+00:00Z,1,0x68af3f19b7cf1934909bd43776050fe83b0ac654,0x29469395eaf6f95920e59f858042f0e28d98a20b,17100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.1,0x2b49a4e7bcb104c9e4889ca21705b367fd3e1eb3b41dea5b7b6bf4473a8b5547,1737763247,2025-01-25 00:00:47+00:00
pudgypenguins,4010,sale,,ethereum,,1725455423,2024-09-04T13:10:23+00:00Z,1,0x253e82dc8790b95716fb5095dd3bae731d0205e7,0xdf38252d9fd9bdec36716138bf749bdf584f69b7,10340000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.34,0x87be2b4d1bb40aea02f21e7a68c928c37ede9460e5cf4b649ea298a73cf54495,1725455423,2024-09-04 13:10:23+00:00
pudgypenguins,4010,sale,,ethereum,,1725376043,2024-09-03T15:07:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x253e82dc8790b95716fb5095dd3bae731d0205e7,10380000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.38,0x98c1a353f869a4c48b562452336be7cced56c6846d84ad01cb7b6911ac41476b,1725376043,2024-09-03 15:07:23+00:00
pudgypenguins,4010,sale,,ethereum,,1725373235,2024-09-03T14:20:35+00:00Z,1,0xa91d6bc2a68d854f5078aa7bbd2c2050c5d82784,0x5d9de45c0ea5c426c670746b5dcc4e63e9be66c8,10380000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.38,0x3742aff62c5f863a2e1357d4516238c97ec5f1f1cb544aa31f0cfd2fc3eb6aac,1725373235,2024-09-03 14:20:35+00:00
pudgypenguins,4378,sale,,ethereum,,1741234367,2025-03-06T04:12:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x047b647f31d83d0c608c1571bb04a82f1d5962d4,9510000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.51,0x5d3ea0ab8ff544ed8b0a8d250edc7b3e3a3c918a96efda76732f54814a6ee002,1741234367,2025-03-06 04:12:47+00:00
pudgypenguins,4378,sale,,ethereum,,1741225823,2025-03-06T01:50:23+00:00Z,1,0xc8787ad282dff186fc24622f1378a8ff956a328a,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9520000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.52,0xa4175dbeeb6912bdee4f48678c2811041da71bdf703c1ed6261d835de8541e64,1741225823,2025-03-06 01:50:23+00:00
pudgypenguins,4378,sale,,ethereum,,1731440759,2024-11-12T19:45:59+00:00Z,1,0x16f41a775a4ffc5da7b465597abfcb8ec0469d28,0x29469395eaf6f95920e59f858042f0e28d98a20b,9399000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.399,0x0be6d58abb6164aacdf802a9c6c168770ed1c91d03002b17174c6349c1918b0b,1731440759,2024-11-12 19:45:59+00:00
pudgypenguins,4378,sale,,ethereum,,1731426983,2024-11-12T15:56:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x16f41a775a4ffc5da7b465597abfcb8ec0469d28,9130000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.13,0xa9130dcb3e645ca1265af39f1c62cbd9eaadcb2ddf2de78aed21868ac674fd31,1731426983,2024-11-12 15:56:23+00:00
pudgypenguins,4378,sale,,ethereum,,1731374267,2024-11-12T01:17:47+00:00Z,1,0xe992d8bafb3373b42b56587f09b07c0a9e912a5a,0xff53e1da7b67ae676d7742f858aab5bd4bc937f6,9020000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.02,0xd8f5c233f3caeec3406909a1be54a7cf6ef998a3cf9f41b0b57f152853785fd4,1731374267,2024-11-12 01:17:47+00:00
pudgypenguins,4480,sale,,ethereum,,1742743043,2025-03-23T15:17:23+00:00Z,1,0xc762a153c562f7013222d7fc42f5afb3f76b4e94,0x29469395eaf6f95920e59f858042f0e28d98a20b,10190000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.19,0x5cd7622c5d954591e7ca2e07550981c551a88ec9a3b1296303d358071cd0283d,1742743043,2025-03-23 15:17:23+00:00
pudgypenguins,4480,sale,0x519259878620c86e0c68d75b43626beaf46696fd4af2f28c0a5fb11410b83c59,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740613415,2025-02-26T23:43:35+00:00Z,1,0x26cac0001a1607afc3858054ff02918fbb099d20,0xcb415344cd0fc552ce7b48ee9375991ff5865895,8990000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.99,0xefdab92ed274b4e964d38e922595898c7ded7664a276c0575e6f435a3dd17ae0,1740613415,2025-02-26 23:43:35+00:00
pudgypenguins,4480,sale,,ethereum,,1740352295,2025-02-23T23:11:35+00:00Z,1,0x392fd7c742a7a414b98f564f6b5f128ebb35f74b,0x29469395eaf6f95920e59f858042f0e28d98a20b,9000000000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.0,0x20ab16d9422a2f639a7a16274ac61679a911146e416f9c420a47d2c1248e8734,1740352295,2025-02-23 23:11:35+00:00
pudgypenguins,4480,sale,,ethereum,,1737814631,2025-01-25T14:17:11+00:00Z,1,0xc28d30dd716a40b0c19215b732ce7be0e80a5098,0xc4e779b2d253d2fe29c9e56b5456739b33dbf60d,15690000000000000000,0x0000000000000000000000000000000000000000,18,ETH,15.69,0xaa649b7f6f94599150e331fef3d08f8d01a398c01f4c5687cd30f3f7d1f6068f,1737814631,2025-01-25 14:17:11+00:00
pudgypenguins,4480,sale,,ethereum,,1737782123,2025-01-25T05:15:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xc28d30dd716a40b0c19215b732ce7be0e80a5098,14500000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,14.5,0xc5b65171bf4571531c1c9ce48d959bc38a9a0e63187809df12ccbe283110e564,1737782123,2025-01-25 05:15:23+00:00
pudgypenguins,4480,sale,,ethereum,,1736181095,2025-01-06T16:31:35+00:00Z,1,0x1cad53845b1f5cc86c539fcb5db2d1285859bcf8,0x3ed0b065e6fd906ca20e4ebe080ea72c4325339a,24500000000000000000,0x0000000000000000000000000000000000000000,18,ETH,24.5,0x6f0057bfe3fe3a1e75527d53239238351dad6fb52a37294ef06d240e1d414aaf,1736181095,2025-01-06 16:31:35+00:00
pudgypenguins,4480,sale,,ethereum,,1734442787,2024-12-17T13:39:47+00:00Z,1,0x120ebfe81c44003cd5351731709e30f9681daf74,0xe33e31e143b15640e899750c45a7ab8ec04c56e5,18000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,18.0,0x6a14b53e731ad38ded0709e91e56820bcb316c4ffa21a2dbf554cd6281ef5a0b,1734442787,2024-12-17 13:39:47+00:00
pudgypenguins,4871,sale,,ethereum,,1743148175,2025-03-28T07:49:35+00:00Z,1,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,0x4d8856858b2381d1a01650c53de1ca573160309e,9830000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.83,0xa54513cd64ace515131636f6b90da31350e990e60fd2dee091e9332f24feedf2,1743148175,2025-03-28 07:49:35+00:00
pudgypenguins,4871,sale,,ethereum,,1742485187,2025-03-20T15:39:47+00:00Z,1,0x1fee3385b22d69e93209db2042be58fcac57b59b,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,10279998700000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.2799987,0xc394e857cd1ba16dd2b324ab3ad16fa25954573bedad418739dd6ddf73a5c03c,1742485187,2025-03-20 15:39:47+00:00
pudgypenguins,4871,sale,0xc8d225be4e5a179c87d06b85a754894264e69f17c252be796a7094f541cbb026,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742485067,2025-03-20T15:37:47+00:00Z,1,0x89995a0f98453b9b0442e5095297013f714b0c8e,0x1fee3385b22d69e93209db2042be58fcac57b59b,10050000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.05,0x43b03ae8c2ed2b98dc77aade7a5847a4ba4d0379c07ccdb0e81ac00633ff9b6c,1742485067,2025-03-20 15:37:47+00:00
pudgypenguins,4871,sale,0xb612d77e3eddfcb7e8021e89118bddb856d5f77ee764ce7974fcfaecde51dece,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739617163,2025-02-15T10:59:23+00:00Z,1,0x820474a280e355e087e892f32702e29226bb066e,0x89995a0f98453b9b0442e5095297013f714b0c8e,9760000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.76,0x8e8d335e40a2c6c5e7902d3be5f36e5172d223ce62bcddfee40e730d0f400d2e,1739617163,2025-02-15 10:59:23+00:00
pudgypenguins,4871,sale,0x9ae4c88f4f517f231cec0d9719299d1858da1ec2347df126ec19d1863a0535a9,ethereum,0x0000000000000068f116a894984e2db1123eb395,1739616443,2025-02-15T10:47:23+00:00Z,1,0x26da8b7c03698371aecb4307b7de31068dbcab1d,0x820474a280e355e087e892f32702e29226bb066e,9810000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.81,0x6a702ccbd858dde1bff426949f47b04a06c5fc445b7555f8e1ccc48692368c71,1739616443,2025-02-15 10:47:23+00:00
pudgypenguins,4871,sale,,ethereum,,1739616407,2025-02-15T10:46:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x26da8b7c03698371aecb4307b7de31068dbcab1d,9750000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.75,0xa428bb62c22bc976a22fb51b123665b58a38d348664f86a6d306c0db8b6b0c24,1739616407,2025-02-15 10:46:47+00:00
pudgypenguins,4871,sale,,ethereum,,1734252239,2024-12-15T08:43:59+00:00Z,1,0xfb4db1e33f6ab336b66be4512d8747ea0419a9c6,0x29469395eaf6f95920e59f858042f0e28d98a20b,32000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,32.0,0xbb4846e1aded7de9e558b54f3f58799f1065093a17e204427b3c5be5238e7804,1734252239,2024-12-15 08:43:59+00:00
pudgypenguins,4871,sale,,ethereum,,1722715967,2024-08-03T20:12:47+00:00Z,1,0x7196ccdc9ba6214492e165a5dda53e20de5b5352,0x6dcf1d3259c8a188e265ff72da5bd90f656df566,8450000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.45,0x04173e88342c76dd56ef4bce5e06a2adf6889f269d3613199e0bca32d69d08a1,1722715967,2024-08-03 20:12:47+00:00
pudgypenguins,5162,sale,,ethereum,,1741069895,2025-03-04T06:31:35+00:00Z,1,0x5b468edb7688e9ae6c1fa5a6d2debbef06e92907,0x29469395eaf6f95920e59f858042f0e28d98a20b,9459912100000000000,0x0000000000000000000000000000000000000000,18,ETH,9.4599121,0x31d279584993e43bfae7ba5cf2e312a77243468a0466a51f63a5bc776fca454a,1741069895,2025-03-04 06:31:35+00:00
pudgypenguins,5162,sale,0x7a2a749f33274b9fc6c5748544291d612c71928a3c467b480f3874bf29b1354c,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741052591,2025-03-04T01:43:11+00:00Z,1,0x645270099fbc25370e107bc409a9f0435e5d3eda,0x5b468edb7688e9ae6c1fa5a6d2debbef06e92907,9430000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.43,0x62c328ef79ef2491dfc82de3119ee67ed0722e6a4db10bf7356fc28736145e66,1741052591,2025-03-04 01:43:11+00:00
pudgypenguins,5162,sale,0xdc2216ef93ee90655ec753557d37c7549454b9a88a34e7243776c49dde38f04e,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740608579,2025-02-26T22:22:59+00:00Z,1,0xdeb50f3eaa6e785e8715087b31ee62aa2800c3b9,0x645270099fbc25370e107bc409a9f0435e5d3eda,8790000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.79,0x948c6c49f8ba75d12a66876bc617db60400edadde87e89becf22c83715ade6cc,1740608579,2025-02-26 22:22:59+00:00
pudgypenguins,5162,sale,0xc12214df7b1b04e4db8129e77ebb0a8045e99d128124910e9f52f5af498c33dc,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740586979,2025-02-26T16:22:59+00:00Z,1,0x8a2ddf8c8f326e210e97b5ef9ef3f1fa091a50b1,0xdeb50f3eaa6e785e8715087b31ee62aa2800c3b9,8620000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.62,0xc0affe5f9f84bce43258a4fa69cf2a887a1c49f4f1f55efd9d4c0261867c3c78,1740586979,2025-02-26 16:22:59+00:00
pudgypenguins,5162,sale,,ethereum,,1740574919,2025-02-26T13:01:59+00:00Z,1,0x1fee3385b22d69e93209db2042be58fcac57b59b,0xf70da97812cb96acdf810712aa562db8dfa3dbef,8979840199999996000,0x0000000000000000000000000000000000000000,18,ETH,8.979840199999996,0xc88599795ec54a8a354f6ee4d7a44b55d9804513472eff29eb8fb7181d83797c,1740574919,2025-02-26 13:01:59+00:00
pudgypenguins,5162,sale,0x0e0991bbdc06dd4dbd181c9945d030390bbff0cb61ac44a3efade574434d5f10,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740395723,2025-02-24T11:15:23+00:00Z,1,0x8bd9c4b5ea8f6f14c9b14d830ddb67f3720d77f6,0x1fee3385b22d69e93209db2042be58fcac57b59b,8920000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.92,0x8275ddc483d09fee6f01a2f19de31f45a2a3dbdc15533665c6f62345d8308760,1740395723,2025-02-24 11:15:23+00:00
pudgypenguins,5162,sale,,ethereum,,1737402455,2025-01-20T19:47:35+00:00Z,1,0xf0043ae42daca700f6b773389e2b8de483292fa9,0x8bd9c4b5ea8f6f14c9b14d830ddb67f3720d77f6,19100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,19.1,0xa3a6989b6d381fcb524e49a295483fc7486db7ad7c93e7a8735eebc11b7293b5,1737402455,2025-01-20 19:47:35+00:00
pudgypenguins,5270,sale,,ethereum,,1741083635,2025-03-04T10:20:35+00:00Z,1,0x37cca6f46d4caad80b0f72f9f2900c5f0d7d4fc4,0xb65b4fd4dcb639b400fbd3d0ee5d272b5e49c2a8,9250000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.25,0xbfde95cfdb3e017863658a678fafca62ee3291af7eafa5ddc45e28782fcab0f3,1741083635,2025-03-04 10:20:35+00:00
pudgypenguins,5270,sale,,ethereum,,1730934467,2024-11-06T23:07:47+00:00Z,1,0x00c6718bb74549e3cb18b708177d8c5a28c2680e,0x37cca6f46d4caad80b0f72f9f2900c5f0d7d4fc4,8590000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.59,0x58031825301c83b889949ee4840cc22303d60528706852ae3b00a10d3d164ea0,1730934467,2024-11-06 23:07:47+00:00
pudgypenguins,5270,sale,,ethereum,,1728352187,2024-10-08T01:49:47+00:00Z,1,0x14152c6c9d49b3235cd50d476612ebca9236958f,0x29469395eaf6f95920e59f858042f0e28d98a20b,9798000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.798,0xfb5428738de9a4f997c590654d8f983fa726cdc6958dc432c80e3bce793599ce,1728352187,2024-10-08 01:49:47+00:00
pudgypenguins,5270,sale,,ethereum,,1728304955,2024-10-07T12:42:35+00:00Z,1,0xdc2ac5d6df6dc7bea18a71b8da7bbd69d479ef72,0x14152c6c9d49b3235cd50d476612ebca9236958f,9840000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.84,0xae5fb8f118588b5efce60c21b63ecf32b12ec3c62ed258e31e86589dfc0fbdec,1728304955,2024-10-07 12:42:35+00:00
pudgypenguins,5568,sale,,ethereum,,1742998967,2025-03-26T14:22:47+00:00Z,1,0x8d92e23f02537aae5c15cff983090de3eb6cdfe4,0x29469395eaf6f95920e59f858042f0e28d98a20b,10600000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.6,0x1962dd6152708d5ca42b0843eee4bbedc725301cdaecb047aafd0913994df59c,1742998967,2025-03-26 14:22:47+00:00
pudgypenguins,5568,sale,,ethereum,,1742735699,2025-03-23T13:14:59+00:00Z,1,0x3784f3d7cf80309c240ee8b78de8d32b7a9163fd,0x8d92e23f02537aae5c15cff983090de3eb6cdfe4,10000000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.0,0x03df5b70f8743d0e8f829917b6b16677349b8a998f693e198577a09edfad36c4,1742735699,2025-03-23 13:14:59+00:00
pudgypenguins,5568,sale,,ethereum,,1738516883,2025-02-02T17:21:23+00:00Z,1,0x5664ce3a70875861cc64b1506a18f8cb309a9a32,0xf76246b0842c92ad5bd745973ca9eb85b937b126,10010000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.01,0xc86df31fbcb5e08c86980fac534d0361767c619146dedccc82080388c5d5cd3b,1738516883,2025-02-02 17:21:23+00:00
pudgypenguins,5568,sale,,ethereum,,1712157935,2024-04-03T15:25:35+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xde02fffb824720e25674a604baf2277f21c66a0f,11500000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,11.5,0xfe7c1493793377c12a65d0d2bc85b6644519edd3b171d5a77c89d331bc41e92a,1712157935,2024-04-03 15:25:35+00:00
pudgypenguins,5943,sale,,ethereum,,1742772935,2025-03-23T23:35:35+00:00Z,1,0xeb79f3b9836e14678abdb862aabfc171341b3199,0x41da61a05e34acfec1455709ab8e3b0daf650c2c,9910000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.91,0xd9290e9f3dd0ead2719b806db6ff23ebf3c61ea4925baaf577282c50727b4256,1742772935,2025-03-23 23:35:35+00:00
pudgypenguins,5943,sale,0xf2ce868d64804e411bfe930eefd61e98ddb86260bf638bf765187f87d62430ac,ethereum,0x0000000000000068f116a894984e2db1123eb395,1742772923,2025-03-23T23:35:23+00:00Z,1,0xa6a09372a77310ae97593628e2dd6102c208f1cf,0xeb79f3b9836e14678abdb862aabfc171341b3199,9890000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.89,0x3a2c060ae5fab40bd5bf2160c8c8707a42eef279afefc1d6247895e2f5da6df3,1742772923,2025-03-23 23:35:23+00:00
pudgypenguins,5943,sale,,ethereum,,1741633067,2025-03-10T18:57:47+00:00Z,1,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,0x7fe04fbcbff289cab8b0f2bb305c945f2d36cc0b,8710000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.71,0x6e1a3fd25d1dc2b30411492a836441e86e903e201d983581c5363cd298950cd7,1741633067,2025-03-10 18:57:47+00:00
pudgypenguins,5943,sale,,ethereum,,1740940607,2025-03-02T18:36:47+00:00Z,1,0x1fee3385b22d69e93209db2042be58fcac57b59b,0x4eb8b848242c9ca30c104215badbb20c26fa6fd7,10159000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.159,0xc0c302db51c8eda90e80cc914068c15326e83292cb4caa93a6dac2c6057b1302,1740940607,2025-03-02 18:36:47+00:00
pudgypenguins,5943,sale,0x472e568913e7cd1f460f4f457bdb64329339e06b8cbac24495ce4a4330d3d7b1,ethereum,0x0000000000000068f116a894984e2db1123eb395,1740934451,2025-03-02T16:54:11+00:00Z,1,0x2e58a02d7ed7e2ade207fcdfc8f1dc8e7fdeb94f,0x1fee3385b22d69e93209db2042be58fcac57b59b,9390000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.39,0x62e179f9f98d4c092f82b844af488f0c3c1938f3cce9ef897ee1cbf54b27cdd8,1740934451,2025-03-02 16:54:11+00:00
pudgypenguins,5943,sale,,ethereum,,1737947579,2025-01-27T03:12:59+00:00Z,1,0xfaa768fa3238c7232449141b64006e70ffc79cdd,0xcfe651b65c84165e712ad67dc8fcc3060bf7216f,15120000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,15.12,0xd88167d40d7d8482796296f40696cb0892a54dc617f589518ccc334c3d7d401e,1737947579,2025-01-27 03:12:59+00:00
pudgypenguins,5943,sale,0x4d9ebb8ce3d2bb0a8454a1bdcdfb5bf37a9fac841c43a77777039b499edf28a2,ethereum,0x0000000000000068f116a894984e2db1123eb395,1733523083,2024-12-06T22:11:23+00:00Z,1,0xb65b4fd4dcb639b400fbd3d0ee5d272b5e49c2a8,0x329851011bc374b3e89519e3fa8ce1bcd0201571,19775000000000000000,0x0000000000000000000000000000000000000000,18,ETH,19.775,0x730a47e7101549940f00e348c28b0431e8dd76cec689f87393aa0d80492e6e0b,1733523083,2024-12-06 22:11:23+00:00
pudgypenguins,5943,sale,0x6052b81d2f97e468c100fcae21cb271ebcaf5d6d5887da1f46e610cc858217c8,ethereum,0x0000000000000068f116a894984e2db1123eb395,1733468627,2024-12-06T07:03:47+00:00Z,1,0xa555e81a2807cc02a1600a2c79f9fda6f0c52c1f,0xb65b4fd4dcb639b400fbd3d0ee5d272b5e49c2a8,17923400000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,17.9234,0x25afaf89f2420dd17b8fb5158bea7b04bf2ebdc732bc877f8f371e7289eaf7f0,1733468627,2024-12-06 07:03:47+00:00
pudgypenguins,5943,sale,0x4f1823240743125e1e866ad328cf7dbf168967c6b3e02de44e5e04e970597cef,ethereum,0x0000000000000068f116a894984e2db1123eb395,1732346135,2024-11-23T07:15:35+00:00Z,1,0x3aed78197937942260928311b077965f803ac9f8,0xa555e81a2807cc02a1600a2c79f9fda6f0c52c1f,11770000000000000000,0x0000000000000000000000000000000000000000,18,ETH,11.77,0xa991f023bdd1eaebdf60d224d8a5c45306544cc927e9c99f70891a1330344b86,1732346135,2024-11-23 07:15:35+00:00
pudgypenguins,5943,sale,,ethereum,,1732334915,2024-11-23T04:08:35+00:00Z,1,0x07f7ded89d22c4baba44346577cebcbb9d1db81d,0x3aed78197937942260928311b077965f803ac9f8,10550000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.55,0x8f667a45666e137561b3261bfd8a74cd859daaced4c4da9da40055d7776115c2,1732334915,2024-11-23 04:08:35+00:00
pudgypenguins,5943,sale,,ethereum,,1728555167,2024-10-10T10:12:47+00:00Z,1,0x3098c04b75c7fecba9c7a80fc24c097995e95681,0xe594096eb1beb1a19b03b2e6b343bd29a9d9f618,9110000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.11,0x41ef171b2b03d2e211d1046df26912af7d22926ac694163dcbf55144e7fc8f09,1728555167,2024-10-10 10:12:47+00:00
pudgypenguins,5943,sale,,ethereum,,1720401671,2024-07-08T01:21:11+00:00Z,1,0x3a43525a3873d7fb415cff57613d22ed5ccfa368,0x3098c04b75c7fecba9c7a80fc24c097995e95681,11240000000000000000,0x0000000000000000000000000000000000000000,18,ETH,11.24,0x5c7aa496a59d4a29f4fb5a1b400a3683c6a6e5abb12dca302f711e4eedf0a3d6,1720401671,2024-07-08 01:21:11+00:00
pudgypenguins,5943,sale,,ethereum,,1720109579,2024-07-04T16:12:59+00:00Z,1,0xff46bc0a888233028915b6ce84d6209092ba9b58,0x29469395eaf6f95920e59f858042f0e28d98a20b,10900000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.9,0x68be1514211dfa47cf45379acce13929e113a64e495346ff371670183be0a26a,1720109579,2024-07-04 16:12:59+00:00
pudgypenguins,5943,sale,,ethereum,,1719608483,2024-06-28T21:01:23+00:00Z,1,0xa6e92699c715776d7fbfb3ad2fc038f62fa8682c,0xff46bc0a888233028915b6ce84d6209092ba9b58,10340000000000000000,0x0000000000000000000000000000000000000000,18,ETH,10.34,0xe25d76bbbfd5652a45134acf2e3fc2a02b27956b3ab232ccb8a4881b3a991adc,1719608483,2024-06-28 21:01:23+00:00
pudgypenguins,5977,sale,,ethereum,,1743434255,2025-03-31T15:17:35+00:00Z,1,0x7739a73c773a9c0c46c2afbbdc9a8573d185a15b,0x29469395eaf6f95920e59f858042f0e28d98a20b,9898999000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.898999,0xa7e695c8f3258f677692799f7fe7bc76671114c941183adb2c98ae3082b942e1,1743434255,2025-03-31 15:17:35+00:00
pudgypenguins,5977,sale,,ethereum,,1743356591,2025-03-30T17:43:11+00:00Z,1,0xeaaa29c4c516835645321e6f9d610b49533de3c2,0x7739a73c773a9c0c46c2afbbdc9a8573d185a15b,9910000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.91,0xb15f7092aeff90adf3a0c68b12f100717a8c6916a974e92d94207e3180c84078,1743356591,2025-03-30 17:43:11+00:00
pudgypenguins,5977,sale,,ethereum,,1741052147,2025-03-04T01:35:47+00:00Z,1,0x8b977bccea80ee7c87cc61a7a8179c2a25de1ad8,0x1ea27bce786a81022dfc156059771e8d3279a9a6,9440000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.44,0xfd09212df798ac5f28179b39b53738d6656ae7312d6ffbd2f9500b846f14f921,1741052147,2025-03-04 01:35:47+00:00
